ID,Shape_Elongation,Shape_MajorAxisLength,Shape_MaximumDiameter,Shape_MeshSurface,Shape_MinorAxisLength,Shape_Perimeter,Shape_PerimeterSurfaceRatio,Shape_PixelSurface,Shape_Sphericity,Hist_10Percentile,Hist_90Percentile,Hist_Energy,Hist_Entropy,Hist_InterquartileRange,Hist_Kurtosis,Hist_Maximum,Hist_MeanAbsoluteDeviation,Hist_Mean,Hist_Median,Hist_Minimum,Hist_Range,Hist_RobustMeanAbsoluteDeviation,Hist_RootMeanSquared,Hist_Skewness,Hist_TotalEnergy,Hist_Uniformity,Hist_Variance,GLCM_Autocorrelation,GLCM_ClusterProminence,GLCM_ClusterShade,GLCM_ClusterTendency,GLCM_Contrast,GLCM_Correlation,GLCM_DifferenceAverage,GLCM_DifferenceEntropy,GLCM_DifferenceVariance,GLCM_Id,GLCM_Idm,GLCM_Idmn,GLCM_Idn,GLCM_Imc1,GLCM_Imc2,GLCM_InverseVariance,GLCM_JointAverage,GLCM_JointEnergy,GLCM_JointEntropy,GLCM_MCC,GLCM_MaximumProbability,GLCM_SumAverage,GLCM_SumEntropy,GLCM_SumSquares,GLSZM_GrayLevelNonUniformity,GLSZM_GrayLevelNonUniformityNormalized,GLSZM_GrayLevelVariance,GLSZM_HighGrayLevelZoneEmphasis,GLSZM_LargeAreaEmphasis,GLSZM_LargeAreaHighGrayLevelEmphasis,GLSZM_LargeAreaLowGrayLevelEmphasis,GLSZM_LowGrayLevelZoneEmphasis,GLSZM_SizeZoneNonUniformity,GLSZM_SizeZoneNonUniformityNormalized,GLSZM_SmallAreaEmphasis,GLSZM_SmallAreaHighGrayLevelEmphasis,GLSZM_SmallAreaLowGrayLevelEmphasis,GLSZM_ZoneEntropy,GLSZM_ZonePercentage,GLSZM_ZoneVariance
0e724925c58d762192f1520471ca16e1_R_CC.nii.gz,0.324613220151729,0.16670931346429355,0.18917254368830605,0.035182679296346414,0.08676261422960113,0.1242078377646568,0.31788999953716723,0.035182679296346414,0.7317464856438695,0.3585858585858586,0.5953757225433526,0.02221910062968838,0.8330948557879592,0.4098360655737705,0.15045338504435662,0.8500000000000001,0.45815317561364943,0.4520810498836471,0.4322916666666667,0.25,0.681081081081081,0.41969154974810136,0.4639258892794425,0.6763622701980981,0.02221910062968838,0.034637289926841106,0.269687024480296,0.1747391322031827,0.18762306107036503,0.6709746821336361,0.33853060442263483,0.15170587310973727,0.8011414764903124,0.33884144233138086,0.6333253871789866,0.12494334068169623,0.26160249142611336,0.18715542786222455,0.8308822370784661,0.6244099393931357,0.5811955371112381,0.9555218373880834,0.29024844397007366,0.257095196281827,0.006226151453549587,0.6967568944001721,0.6422363335685617,0.008017707728735703,0.2570951962818261,0.7890349191482522,0.3499196281847302,0.018437121832429425,0.08992448869228534,0.3681498862531031,0.1989345935154408,0.003985561750004444,0.0016771792900657266,0.08974146065715487,0.10133339255937814,0.07066895636846748,0.6794930747786612,0.7610331484238309,0.3055148371768436,0.03572098978994957,0.5048472474517949,0.7950991039311746,0.001586508107052441
04bcbfd7491cb850f6f8a01a3c3c1361_R_CC.nii.gz,0.228303790183565,0.05683902449221955,0.05711915803740954,0.003452941999906677,-0.005185167404902408,0.03318846556869359,0.8983037783428548,0.0034529419999066776,0.6233605929828229,0.35101010101010105,0.7369942196531792,0.004775019474150025,0.74339420759221,0.5081967213114754,0.14695850460819565,0.84375,0.5826705929097281,0.5672966865687268,0.5677083333333333,0.3111111111111111,0.6162162162162161,0.5145943114467153,0.5896441934271803,0.4820883493785796,0.004775019474150025,0.051591513079008736,0.42358321944350347,0.41141158401888145,0.6165024520738621,0.3637329248270868,0.632199953691293,0.7661708532414104,0.47940115652788773,0.8906609415404634,0.8964402279699846,0.6181392041885356,0.07577668129299825,0.07274778789050834,0.19540858512020165,0.10602891569622663,0.06559294573589769,0.9989130359548355,0.17055056939649266,0.47719165731836133,0.035038449058208555,0.24441026861628856,0.9136214142058492,0.022497004888689498,0.4771916573183609,0.4446407032542181,0.7059968554649259,0.0010333183827153447,0.15147432182708073,0.766778588400686,0.46370916818137525,0.0015738640691451873,0.0026393888639342734,0.15230080206254332,0.6314117789877087,0.008739974555621113,0.872462520307687,0.9112979602751063,0.5938880037952858,0.6323192106498443,0.2493173589508464,0.9150607082208448,0.0006983455825746724
1da5e2e33cf1147ef5fb7460634e0ac9_R_CC.nii.gz,0.5978384964079975,0.08588483791534088,0.09270049658262146,0.021884186458868,0.09340744136612716,0.07700976016987442,0.3551946520373019,0.021884186458867996,0.9220350550451103,0.4797979797979798,0.5202312138728323,0.014191695598760714,0.7719613436151578,0.19672131147540983,0.19770439098177978,0.6125,0.22778665767721282,0.4659230943798122,0.43749999999999994,0.49444444444444446,0.2378378378378379,0.20713964246531774,0.46142728831567165,0.7645964024103871,0.014191695598760714,0.043373005662955905,0.08750339910866346,0.1605537305688745,0.24564662338287382,0.7597835315348983,0.37795305767894155,0.3403117154406553,0.6220765131634169,0.5394542368828235,0.8311705117741919,0.3359307309799544,0.14825169381822445,0.09889151083065734,0.6347866920062479,0.4271643605456301,0.5509368957602399,0.9588972608377482,0.17422066512254974,0.23653168986853024,0.008385677293744575,0.620843127671711,0.38674963598531953,0.007272325256559622,0.23653168986853335,0.7555964979411787,0.4089252222138231,0.01309569144068867,0.1214086031184495,0.45294156352553083,0.18494539944122285,0.0021830157765201433,0.0010169964360245121,0.06774027600555363,0.27656049037694264,0.050527626909758636,0.7800533933675535,0.8433571683715972,0.312026745977828,0.2761003499994341,0.38429161310049365,0.8719351841050607,0.0007997095646167237
4d7251459f544291749639dd9265b804_L_CC.nii.gz,0.3939344175946383,0.14688781639513018,0.1668654930483917,0.03420279035042695,0.09593030903917937,0.1111488204209799,0.2972732929447251,0.034202790350426955,0.8385046636515402,0.3151515151515152,0.73757225433526,0.029982698064376593,0.8784423840923838,0.540983606557377,0.15442404094632983,0.8500000000000001,0.6274996861517677,0.5738193295884733,0.625,0.24444444444444446,0.6864864864864866,0.574227658095802,0.5989555379770077,0.3735903320970619,0.029982698064376593,0.030733639213831654,0.4619520832897033,0.4832773377196351,0.47820487087242286,0.32697422704595164,0.5468214338175915,0.27184259267768607,0.7718303326545946,0.4358347183951001,0.760646286126498,0.3134108981853455,0.25232025406508984,0.18853872781811798,0.7047282163203654,0.5370201173942011,0.5271199418181747,0.9717923687326895,0.31633619424793585,0.5510850684046443,0.006956123912574359,0.6844281590099366,0.7021830912662237,0.008356723952032465,0.5510850684046426,0.7968368791480689,0.5691404605161766,0.01669011997554601,0.06705436365243597,0.7355366524923428,0.5055239010737329,0.003737393273812976,0.00424205592946397,0.05463411089401567,0.22430976940618846,0.07600961478269275,0.7628981652970999,0.8278612265618697,0.5798321363949895,0.22382226289908969,0.5210023154151933,0.8311015226552412,0.0018436703918616529
4ff54ff1105c5f62650c4692d67d2b97_L_CC.nii.gz,0.5234351559338137,0.0290327266081662,0.03631493428461792,0.003779571648546498,0.01912825199494579,0.026751764475628034,0.7808899020231912,0.0037795716485464984,0.7846736348333966,0.5868686868686869,0.808092485549133,0.006511225907943964,0.7129713973049951,0.42213114754098363,0.07237020947253664,0.875,0.4352821443217514,0.6888913068727609,0.65625,0.5277777777777778,0.4324324324324325,0.42841689633512314,0.6953419839273294,0.577495038367739,0.006511225907943964,0.05959191515831182,0.22236770016371593,0.4424023216996723,0.26057881448491055,0.6037008032643502,0.4687130354068101,0.40863059537578916,0.6205210046381042,0.6226469046076242,0.813818222904749,0.3544829619189405,0.14736514541404977,0.11768653342026214,0.5553399363817562,0.34487706889590797,0.10699711460598182,0.9979802177700847,0.1958042023509865,0.5252535966346109,0.0340876196495085,0.25676992894336714,0.7429152864650472,0.02659313230027728,0.5252535966346105,0.431462353279477,0.5061342147143275,0.0011452910327968196,0.15870862066432714,0.5968498847551584,0.4526812247846917,0.0027986379876153156,0.003594990830086157,0.09950137371378072,0.41968610710176935,0.007376859554853472,0.7674019947465762,0.8317077589420405,0.5150437598659426,0.4218602533341873,0.24189280805032265,0.8499049516764738,0.0011423513514044062
5e577744b5233e2dfae046a1e68c6ca5_L_CC.nii.gz,0.4274314937817464,0.04142034927802283,0.04427021248518087,0.004806121972843077,0.017054191162816465,0.03012854746922944,0.7143286058018674,0.004806121972843078,0.8133630902638876,0.6282828282828283,0.6936416184971098,0.00693661140762108,0.634226399048361,0.20491803278688525,0.20921940845141856,0.7625000000000002,0.24412180611010634,0.6619652457438134,0.6510416666666667,0.6166666666666667,0.2486486486486486,0.2281878168736653,0.6590914484796533,0.4282232920548013,0.00693661140762108,0.08983261301843619,0.09123263171331013,0.4269449048057844,0.1860090730243364,0.5311639050525064,0.2987990188163691,0.6074609119470401,0.25559325133527655,0.7777912874589954,0.9185322515334227,0.5512065802259031,0.08851492157214252,0.07279582619336994,0.3556219195541672,0.2043590096833423,0.2643062340044011,0.9898281957028594,0.14449903312761314,0.5372892789482991,0.031101357177514142,0.2927624460078986,0.5233243021531111,0.03688483625994362,0.5372892789482983,0.4407718857382692,0.3586473463338956,0.003005972353903796,0.20930267808267874,0.4641579141641138,0.4606988131555329,0.002326570805706212,0.0028777015542894822,0.10603727693322115,0.4464012954986782,0.01160684132318121,0.855490009064181,0.8967171302621373,0.5844415856979659,0.44863259373279496,0.21533807543655437,0.8889234785643771,0.0011541344530004742
6f5b2b4ac3e753f425fa9fb4a521d08d_L_CC.nii.gz,0.509951160868402,0.2177655488678095,0.2481326432129854,0.08268396248425179,0.20394196524061448,0.187262351329397,0.16953201522072114,0.08268396248425179,0.8640869998842272,0.541919191919192,0.6878612716763005,0.06999662932459105,0.7506334623000233,0.24590163934426235,0.4298039045115701,0.9187500000000002,0.3205216436975762,0.5989658966087379,0.5833333333333333,0.3,0.6918918918918919,0.24913807769829727,0.6019650686081433,0.5051617769923133,0.06999662932459105,0.06598751478118471,0.17482249992691123,0.3198013496342438,0.11928016367310512,0.6298423317767023,0.1888723044843557,0.07114428004936997,0.8357301903644028,0.19666315434267023,0.47927623075331005,0.06417128617872311,0.4068232123544121,0.3102174584684834,0.9201619519206368,0.7770134326198015,0.7715033633684444,0.8174228846708331,0.4359576432550336,0.4397116316342552,0.006255732464636526,0.7532661846100288,0.747945419845002,0.012862443733089477,0.43971163163425586,0.7160075036647595,0.19301599187963492,0.052257590007958536,0.14905100884674058,0.2031306308112016,0.3986382218133167,0.007145685846718737,0.003751625976659014,0.010061615193954277,0.03885498447364649,0.14023101808315838,0.5552108485293503,0.651610997424318,0.45996397300681613,0.03964840375010112,0.5522034229515809,0.6983483671705659,0.0032087442237220976
6f5188b8ccefeb7c3d2d3e9e50a7b28a_R_CC.nii.gz,0.6539106582018799,0.07368926981519744,0.09304560031741942,0.018944519621109608,0.09110020084912954,0.0756654162776881,0.40494771990393325,0.018944519621109608,0.8383304159177857,0.35353535353535354,0.4046242774566474,0.009103876271825144,0.7109917046034062,0.19672131147540983,0.3054569656287884,0.6812500000000001,0.251809591091952,0.3587404728533485,0.34374999999999994,0.29444444444444445,0.4918918918918919,0.2097311136130544,0.3560832192248668,0.704161003057703,0.009103876271825144,0.06644704631328703,0.10845326102380898,0.050328579934867945,0.07025596141196379,0.6837295344207306,0.17078427581115457,0.11709088664092501,0.734351408538346,0.2677804554851427,0.5711846464276356,0.11910084361267466,0.3383646982239854,0.2557290496674757,0.8696941093021486,0.7021765111313893,0.5207205281536187,0.9603693149859183,0.41177727817881504,0.12954370299932438,0.012917107010505038,0.5434242993617151,0.6028238657468235,0.02038246516660163,0.12954370299932427,0.6095424510541934,0.17993204548430292,0.011897304526647254,0.1623155901994571,0.18826618246087304,0.06832652338363793,0.0053951586947719905,0.0009584829010741021,0.04604323913392247,0.16875877466191813,0.03654637634978902,0.680503265788793,0.7617967906204148,0.18666151332517844,0.16767288195432795,0.3942121488371706,0.7796061573848891,0.0027849340248300427
7e6403be5452b4fff44c3993aab88707_L_CC.nii.gz,0.4297885557858059,0.1614119009887847,0.17593723435677833,0.04288180672857076,0.1200827947518037,0.13019642422699348,0.26526221642108966,0.04288180672857077,0.8192612508563831,0.46464646464646464,0.6994219653179191,0.03379826205198191,0.8451515621401104,0.40163934426229514,0.15790446126322388,0.8812500000000001,0.4403672166835044,0.5489826568543572,0.5104166666666667,0.3055555555555556,0.654054054054054,0.39658342799033547,0.5581718015412125,0.722611246651184,0.03379826205198191,0.03379135996758495,0.25200484755607006,0.28302325141568985,0.17908300155359344,0.714832657842536,0.33496397318987453,0.12965140020395827,0.8252507341176014,0.30328010598747623,0.6152742436651177,0.11413879264344771,0.29389068720370104,0.21380243840205482,0.8551486789854046,0.6620732298313499,0.6204519267955663,0.9448347857827954,0.3181734643473743,0.37973366067689673,0.005365395950740062,0.731803068351988,0.6948511199080585,0.008864126869219027,0.37973366067689696,0.798115916268507,0.3440542655428561,0.021966337394089597,0.08364576342662913,0.3457192812380444,0.32576929800336646,0.00457765242037928,0.0026646010724956015,0.01741330170490831,0.07381518683887392,0.08108578226879365,0.6270683570653257,0.7173290735635374,0.4068531498337101,0.07440217640789452,0.5459562054406066,0.7723139344865166,0.0018441402843090379
7fd8b8221c97ba86ff9cc98dcbd98fb8_L_CC.nii.gz,0.4528600074509237,0.15285570585959962,0.18047440147904864,0.03989547851243526,0.12053497023568863,0.14051238836534355,0.3092582980866539,0.03989547851243526,0.6795800367913806,0.6767676767676768,0.861271676300578,0.04689711758430249,0.8656124707142583,0.3278688524590164,0.10250527121256198,0.9750000000000001,0.35716428685610613,0.7444183589019586,0.7083333333333333,0.5944444444444444,0.45405405405405413,0.34697250146877584,0.7472485188401825,0.6733850395897749,0.04689711758430249,0.024623524497849228,0.16663511438788436,0.3341004721142192,0.1928070677709674,0.6844164032148013,0.3763380546327578,0.16888872555039794,0.8010454763043917,0.34772316298517897,0.6643001696881186,0.15993013546328683,0.283626002191289,0.21743232592334372,0.8131394701923078,0.6180233645393258,0.6038230615977055,0.9533997724607914,0.34323998099615816,0.427706702000464,0.004602240355556603,0.7454175365106728,0.6447647579553824,0.006011427184284355,0.4277067020004629,0.8110388092375818,0.38922280576240803,0.019027504246354562,0.06645969278639999,0.3900316911067193,0.41323264895838036,0.004368788519844334,0.0028941220055742553,0.0168427001155754,0.07180313743007864,0.07852956089513613,0.6625113095457063,0.7472394591698981,0.5038287205454279,0.0730675167974249,0.5457078555219419,0.784417377817396,0.0018165554718195978
