ID,Shape_Elongation,Shape_MajorAxisLength,Shape_MaximumDiameter,Shape_MeshSurface,Shape_MinorAxisLength,Shape_Perimeter,Shape_PerimeterSurfaceRatio,Shape_PixelSurface,Shape_Sphericity,Hist_10Percentile,Hist_90Percentile,Hist_Energy,Hist_Entropy,Hist_InterquartileRange,Hist_Kurtosis,Hist_Maximum,Hist_MeanAbsoluteDeviation,Hist_Mean,Hist_Median,Hist_Minimum,Hist_Range,Hist_RobustMeanAbsoluteDeviation,Hist_RootMeanSquared,Hist_Skewness,Hist_TotalEnergy,Hist_Uniformity,Hist_Variance,GLCM_Autocorrelation,GLCM_ClusterProminence,GLCM_ClusterShade,GLCM_ClusterTendency,GLCM_Contrast,GLCM_Correlation,GLCM_DifferenceAverage,GLCM_DifferenceEntropy,GLCM_DifferenceVariance,GLCM_Id,GLCM_Idm,GLCM_Idmn,GLCM_Idn,GLCM_Imc1,GLCM_Imc2,GLCM_InverseVariance,GLCM_JointAverage,GLCM_JointEnergy,GLCM_JointEntropy,GLCM_MCC,GLCM_MaximumProbability,GLCM_SumAverage,GLCM_SumEntropy,GLCM_SumSquares,GLSZM_GrayLevelNonUniformity,GLSZM_GrayLevelNonUniformityNormalized,GLSZM_GrayLevelVariance,GLSZM_HighGrayLevelZoneEmphasis,GLSZM_LargeAreaEmphasis,GLSZM_LargeAreaHighGrayLevelEmphasis,GLSZM_LargeAreaLowGrayLevelEmphasis,GLSZM_LowGrayLevelZoneEmphasis,GLSZM_SizeZoneNonUniformity,GLSZM_SizeZoneNonUniformityNormalized,GLSZM_SmallAreaEmphasis,GLSZM_SmallAreaHighGrayLevelEmphasis,GLSZM_SmallAreaLowGrayLevelEmphasis,GLSZM_ZoneEntropy,GLSZM_ZonePercentage,GLSZM_ZoneVariance
0e724925c58d762192f1520471ca16e1_R_CC.nii.gz,0.3715771593522253,53.83190145643119,54.147945482723536,835.5,20.002705025709623,130.08326112068545,0.155695106069043,836.0,0.787692559558006,92.0,185.0,17109681.0,6.422288898943953,55.0,2.3147088795994883,231.0,29.6763982051693,138.55861244019138,138.0,50.0,181.0,22.42330696422618,143.05986718184147,0.0042843944289492,17109681.0,0.0136272063368512,1267.6365167349652,4731.085221339962,12671814.366241008,-5339.072645967192,2332.5006106821875,102.87712816906128,0.9150322098420628,7.912268803728181,4.275491336513321,35.32082291164315,0.2129738733221511,0.1257175047331607,0.9938489348656808,0.943743627788855,-0.4469343741306107,0.9982398152968024,0.1194517365748581,64.60192139712775,0.0011998064747823,9.933008168317814,0.9287195019607736,0.0045827491404851,129.20384279425542,7.345621685906338,608.8444347128118,8.874635568513119,0.012936786543022,639.6040595330177,4587.326530612245,1.793002915451895,8431.556851311954,0.0069748869577067,0.002135775691751,492.1545189504373,0.7174264124641944,0.8718011013929381,3989.9637289439584,0.000955694394545,7.028760116590248,0.8205741626794258,0.3078734200885685
04bcbfd7491cb850f6f8a01a3c3c1361_R_CC.nii.gz,0.2844215848424816,26.56943759789067,25.179356624028344,155.5,7.556921549965481,60.38477631085021,0.3883265357610945,156.0,0.7320532395474223,90.5,209.5,4280914.0,6.193877020305584,67.0,2.2974696278290168,230.0,36.63938198553584,159.5897435897436,164.0,61.0,169.0,26.902965660770032,165.6555354048165,-0.4608740670679407,4280914.0,0.0156969099276791,1972.8701512163052,6946.34108746491,38557258.507676825,-140464.59148891474,3947.109276038976,462.63958249410746,0.7878761921287928,16.43566207397325,4.893290418242987,148.6246200799769,0.1506196886136367,0.0857345593836222,0.973943968131912,0.8938634138384607,-0.7005193428346772,0.9999023057579468,0.0847060899879394,77.9368787900085,0.0042262356252633,7.933231499611957,0.9805746517587604,0.0092008669869066,155.873757580017,6.517501534849291,1102.4372146332707,2.1654676258992804,0.015578903783448,1120.8672428963305,6504.625899280575,1.4388489208633093,10752.697841726618,0.0113393082034981,0.0111937678697546,114.97122302158272,0.8271311008746959,0.9265087929656276,5897.434302557953,0.0111605423028125,6.340244447129755,0.8910256410256411,0.1792867863982195
1da5e2e33cf1147ef5fb7460634e0ac9_R_CC.nii.gz,0.6188333826583977,33.776667560588095,32.984845004941285,550.5,20.9021294414469,93.94112549695431,0.1706469128010069,551.0,0.8853761819126422,116.0,172.0,11206148.0,6.266619785687613,29.0,2.547784660772153,193.0,16.79435838485381,141.0852994555354,139.0,94.0,99.0,12.390300728326416,142.6107873220573,0.2155471980942466,11206148.0,0.0146936274913455,432.7749381589652,4598.309759123471,16173884.44149748,33719.23101168784,2549.247216331608,213.3037642362193,0.8442633747415074,11.010930133122317,4.740035776242207,83.79177379401688,0.1749388093779299,0.0948712135948958,0.9877066262282188,0.924764052488206,-0.4618162555415493,0.9983691412770184,0.0857714376350219,63.35604274656633,0.0014266419755001,9.597401421447362,0.8799021500877034,0.0043450121799725,126.71208549313306,7.265216646729864,690.6377451419561,6.815513626834382,0.0142882885258582,741.9727858866343,4486.027253668764,1.528301886792453,6838.9958071278825,0.0054399852856479,0.0051300605410171,369.4821802935011,0.7745957658144677,0.9017732354996506,4033.037342767296,0.0050673975901878,6.703927496110657,0.8656987295825771,0.1939620883491775
4d7251459f544291749639dd9265b804_L_CC.nii.gz,0.4343096331176426,48.9135304161258,49.25444142409901,814.5,21.24361744951625,120.08326112068538,0.1474318736902214,815.0,0.8424963009313559,83.4,209.6,22819204.0,6.537760908789597,71.0,2.334294996503452,231.0,39.14621400880726,160.7803680981595,175.0,49.0,182.0,29.71781567292196,167.3290868704047,-0.7206555682660325,22819204.0,0.0131506643080281,2148.696547103768,7619.005063511679,30210169.81985421,-156631.13783733686,3477.693934033696,173.21584963218413,0.9034480592289036,9.410425062514694,4.57444343749819,78.61820532756163,0.20985920188602,0.1262009375402021,0.9898974074045768,0.9353347107584692,-0.4735299699818016,0.9988632044644592,0.1270244337061274,82.41384985901013,0.0012764824122363,9.87850413096523,0.9401738829201696,0.0046908771009612,164.82769971802009,7.364382048291684,912.7274459164706,8.201166180758017,0.0119550527416297,1083.1489515422993,6807.416909620992,1.7565597667638484,14618.816326530612,0.004525640214574,0.0042371989681521,524.6822157434402,0.7648428800924785,0.8961315473711352,5804.460487528345,0.0041731778135595,7.072289339333041,0.841717791411043,0.3451049307686423
4ff54ff1105c5f62650c4692d67d2b97_L_CC.nii.gz,0.5515018047784838,19.669772563820388,20.615528128088304,162.5,10.847915068529248,55.45584412271568,0.3412667330628657,163.0,0.8148624293510549,137.2,221.8,5557759.0,6.116409004288608,56.5,1.9295467696764423,235.0,28.39745568143325,181.78527607361963,181.0,100.0,135.0,22.835166155880056,184.6528661613328,-0.2324377001098757,5557759.0,0.0166735669389137,1050.794384432986,7236.4146170042595,17075131.754353005,-34926.25463086886,3048.25008085236,253.3037133251568,0.8436486172575188,12.295922463468788,4.6992922435048605,88.05384970922134,0.1746413264668782,0.1014396592094482,0.9852181123096037,0.9168461165969292,-0.6801558399299859,0.9998665657603124,0.0920366613017451,80.84880163503337,0.0041263609856525,7.987872252844921,0.9479568239671714,0.0105073115533589,161.69760327006674,6.485813264059275,825.3884485443797,2.20863309352518,0.0158894467160084,915.7128513016924,6424.769784172662,1.618705035971223,13057.89928057554,0.0076557824234276,0.0075757945116111,106.66906474820144,0.7674033435122406,0.8975319744204636,5375.911870503597,0.007560629371052,6.32023927410007,0.852760736196319,0.2435691734382278
5e577744b5233e2dfae046a1e68c6ca5_L_CC.nii.gz,0.4646229359837183,22.74355273214271,22.360679774997894,184.5,10.567176245108664,58.04163056034259,0.3145887835248921,185.0,0.8295900083046963,145.4,202.0,5870597.0,5.915894366468797,30.0,2.6045849688017286,217.0,17.70781592403214,176.87027027027028,180.0,116.0,101.0,13.383829639889196,178.13746589854915,-0.5898455064020315,5870597.0,0.0203652300949598,449.8642512783054,7091.733082729248,12574400.505172364,-66828.12269743496,2114.0543800217506,369.7166660512351,0.6994243563117428,14.692279588592172,4.945162945957543,133.24792897092564,0.1548940280429023,0.0857513477103325,0.9789623368437964,0.9033250374350594,-0.6027876715251202,0.9995542291719384,0.0771439049828218,81.57800604882283,0.0038126854877717,8.146991370289241,0.9059982779813598,0.0137898121610316,163.1560120976456,6.5081986906148055,620.9427615182464,2.925925925925926,0.0180612711476909,755.5142508763907,6482.827160493827,1.5493827160493827,11327.58024691358,0.0081117564511354,0.0080323042915393,132.4320987654321,0.8174820911446425,0.9212002743484226,5834.950109739369,0.008018571839473,6.2486885462765205,0.8756756756756757,0.2452751105014479
6f5b2b4ac3e753f425fa9fb4a521d08d_L_CC.nii.gz,0.5392994136211382,66.50064735183226,67.08203932499369,1853.5,35.863760122269234,178.36753236814755,0.0962328202687604,1854.0,0.8556288568140679,128.3,201.0,52246343.0,6.212310909034514,35.0,3.692665586638458,242.0,21.98007631535768,165.3705501618123,167.0,59.0,183.0,14.372736774077422,167.86999740931958,-0.4056283601558171,52246343.0,0.0174543161001199,832.9171693844846,6088.868628964826,8546910.51179997,-23429.159852652,1509.6718458666564,55.70920586123082,0.9287021257374865,5.716185728094096,3.913780734804576,21.35942330065006,0.2617029473392652,0.1687249686188741,0.996645446960962,0.9584276045236482,-0.3533366983764142,0.9929486917701434,0.1617478956407898,75.66608105328947,0.0012029136492077,10.182829773444125,0.9489179612533806,0.0061279596265843,151.33216210657906,7.170022121365152,391.3452629319714,21.912429378531076,0.0154748795046123,440.3768293753391,6033.430790960452,2.2570621468926557,13435.750706214689,0.0014160622867837,0.0010681431562162,915.8276836158192,0.6467709630055221,0.8319632097777907,5011.581604041157,0.0010228730429801,7.156359549551307,0.7637540453074434,0.542737958441061
6f5188b8ccefeb7c3d2d3e9e50a7b28a_R_CC.nii.gz,0.6695760926584939,30.750542502802567,33.06055050963308,487.5,20.58982809615549,92.91168824543152,0.1905880784521672,488.0,0.8424068517864399,91.0,152.0,7464452.0,6.111367955665305,29.0,3.0792974827949853,204.0,18.137714995968825,121.52049180327867,121.0,58.0,146.0,12.512624947938358,123.67703180753212,0.070844104316874,7464452.0,0.0175104138672399,528.7782686105886,3566.601549472463,5588005.803788767,270.5360483978343,1410.2229660032872,82.61043618316555,0.8886358941283139,6.814662180674236,4.129583593495964,33.97860341661727,0.2387315698330876,0.1496824722277887,0.9950646406988134,0.951226566127973,-0.4766773457727612,0.9984255415623402,0.1547288702631546,56.87397465818336,0.0019026210583325,9.255140956246407,0.9211887290162724,0.0085264424261241,113.74794931636671,6.914019403023081,373.2083505466132,6.353535353535354,0.0160442811957963,422.43102744617903,3641.560606060606,2.0,6697.843434343435,0.0039263023317364,0.0032879422379082,284.32828282828285,0.7180007142128354,0.8720791245791245,3203.797593995511,0.0032127393264001,6.730658006362179,0.8114754098360656,0.4813794510764208
7e6403be5452b4fff44c3993aab88707_L_CC.nii.gz,0.4667559679535555,52.51743766910057,51.24451190127583,1000.5,24.51282745368156,134.66904755831231,0.1346017466849698,1001.0,0.8326177975918682,113.0,203.0,25625255.0,6.452989847080652,54.0,2.3514629206158744,236.0,28.68181169479871,156.24675324675326,153.0,60.0,176.0,21.33254314723937,159.99892294842283,0.1150203215259735,25625255.0,0.0135239385988636,1186.6074445035483,5744.625362802967,12156370.541652745,13949.749859866624,2312.891095052149,89.96447804581416,0.9245605064207054,7.362989093045623,4.233106878633588,32.83865221638092,0.2238082354701119,0.135030046853652,0.9946090336005632,0.9473677052516758,-0.427627197409522,0.9978303515820764,0.127557752595767,72.03220305515549,0.0011093931526348,10.087943602786453,0.9387729198598592,0.0048527113696622,144.06440611031104,7.367457583142452,600.7138932744904,10.235148514851485,0.01266726301343,612.52366036418,5505.768564356436,1.879950495049505,10813.517326732674,0.0019289490288753,0.0016655439325417,555.5990099009902,0.6876225370061758,0.8558895315551964,4660.275227199378,0.0016173383829875,7.139526657038939,0.8071928071928072,0.3451729609842172
7fd8b8221c97ba86ff9cc98dcbd98fb8_L_CC.nii.gz,0.4876345633861296,50.39436178882035,52.23983154643591,936.5,24.57403260801407,142.56854249492412,0.1522354965242115,937.0,0.7609131912264065,155.0,231.0,35258446.0,6.505091082245311,45.0,2.0781944633370766,251.0,24.029124035131083,191.92102454642475,191.0,112.0,139.0,18.99077759207378,193.98215873687383,-0.0028441177431795,35258446.0,0.0124047659997106,795.3982452683407,6222.708519121841,12984700.270045552,572.622271929067,2540.36784938562,112.9374983548976,0.9149942693024908,8.049455688492642,4.348220765736656,43.35847487270524,0.2203639019580978,0.1362986124356756,0.9932931774655972,0.9431290919444556,-0.4358056478892519,0.998158510497302,0.1348340081829818,74.93873984835949,0.0010292316753619,10.148131728946112,0.929202622937887,0.0039428534407902,149.8774796967189,7.398531589568091,663.326336935129,9.102228047182177,0.0119295256188495,666.0218939861106,6139.1127129750985,1.8492791612057664,11367.19134993447,0.0018891412936367,0.0016311619839974,540.0301441677589,0.7077721417663942,0.8667791612057667,5301.728971530508,0.0015945089512897,7.138857487528034,0.8143009605122732,0.3411792795562801
